set;id;link
LRW;141857;https://cards.scryfall.io/large/front/8/a/8a128ea6-cd00-4410-8dc4-cf66ce6f0fa1.jpg
LRW;139410;https://cards.scryfall.io/large/front/3/1/310a1b54-56d9-496a-b910-90cc55996ad4.jpg
LRW;142365;https://cards.scryfall.io/large/front/b/7/b734a0a8-aa21-4fc0-b20d-5fea172884f6.jpg
LRW;140345;https://cards.scryfall.io/large/front/2/d/2d5b9719-2861-477e-bb78-225fd03d7bbc.jpg
LRW;139492;https://cards.scryfall.io/large/front/e/7/e742366f-e726-406e-bcbe-51a3bfd0151e.jpg
LRW;146173;https://cards.scryfall.io/large/front/c/7/c759c561-829d-483d-a433-fe1213f20236.jpg
LRW;141851;https://cards.scryfall.io/large/front/a/d/ad87cb77-6b49-4e93-9151-29f53b48dd4b.jpg
LRW;146169;https://cards.scryfall.io/large/front/5/1/5154fc12-a8f2-4a16-8b1f-f7415c87566d.jpg
LRW;141804;https://cards.scryfall.io/large/front/5/6/564b9d31-3079-45e3-acb3-a74169aa332e.jpg
LRW;146179;https://cards.scryfall.io/large/front/9/8/9854f9a9-160c-4c96-b871-0f85914597d0.jpg
LRW;139485;https://cards.scryfall.io/large/front/d/e/de789231-8358-4cbd-b8eb-1da4ce5b34c0.jpg
LRW;139676;https://cards.scryfall.io/large/front/e/c/ec9d5049-c1a6-4186-952e-bd7481b1974a.jpg
LRW;143732;https://cards.scryfall.io/large/front/3/d/3d7ffca1-c73c-4de1-b811-bd1876ea6d6f.jpg
LRW;143728;https://cards.scryfall.io/large/front/c/6/c6725b96-7390-4599-9d5f-ba08755605af.jpg
LRW;139502;https://cards.scryfall.io/large/front/0/5/05edfbbc-34e8-4046-966c-3a979468b95e.jpg
LRW;143372;https://cards.scryfall.io/large/front/f/7/f7f77c7e-d35f-477e-acc4-a393044319ea.jpg
LRW;140205;https://cards.scryfall.io/large/front/c/a/ca6f13a2-9243-4ce9-9f71-bed74355b781.jpg
LRW;145984;https://cards.scryfall.io/large/front/4/7/47bf7254-4302-41a0-bc87-d7dc437ff38d.jpg
LRW;145812;https://cards.scryfall.io/large/front/0/b/0b4cc889-9bc1-48dd-b1d1-95daa73b8fbe.jpg
LRW;139665;https://cards.scryfall.io/large/front/3/1/311c5f1d-7e3b-4397-b05b-f20bde2dc164.jpg
LRW;145808;https://cards.scryfall.io/large/front/b/8/b802a7fe-9c8b-4bc3-95d8-4a5dafcf2c75.jpg
LRW;143611;https://cards.scryfall.io/large/front/c/b/cb783652-6450-4789-8ec1-b057b39c6a4b.jpg
LRW;139721;https://cards.scryfall.io/large/front/3/b/3bbf6137-4f50-4915-b608-7a03512476a2.jpg
LRW;139683;https://cards.scryfall.io/large/front/7/0/706fce74-fed9-4bf7-949d-7df6bef29238.jpg
LRW;146777;https://cards.scryfall.io/large/front/3/5/356793ec-3285-4bda-9b8e-23bf2d60f124.jpg
LRW;139726;https://cards.scryfall.io/large/front/7/5/75fd5232-2dac-4bd9-a1f6-eb1a40154367.jpg
LRW;139498;https://cards.scryfall.io/large/front/9/0/90d0d7fd-a580-41af-8e9d-fee74094ec47.jpg
LRW;139497;https://cards.scryfall.io/large/front/0/a/0a8b6f90-c609-4ffd-9136-9fd7a833ebb3.jpg
LRW;143376;https://cards.scryfall.io/large/front/3/2/32f209d6-c194-4208-864d-f8a44b88997f.jpg
LRW;139404;https://cards.scryfall.io/large/front/6/6/667fd7ab-de75-48e7-8d4b-a96130ae4666.jpg
LRW;139487;https://cards.scryfall.io/large/front/3/a/3aaff934-cc79-4a01-a4be-3c4936605e4e.jpg
LRW;139703;https://cards.scryfall.io/large/front/2/6/264fd6c5-8d73-4928-aed7-5ed637426780.jpg
LRW;139401;https://cards.scryfall.io/large/front/8/d/8d21f992-f982-415e-9d77-d11d8c931741.jpg
LRW;140184;https://cards.scryfall.io/large/front/c/9/c9cf01d6-7d5d-4638-9884-733797c9f502.jpg
LRW;145990;https://cards.scryfall.io/large/front/f/2/f2a2b029-02ba-46b0-88a2-99025727cc56.jpg
LRW;139494;https://cards.scryfall.io/large/front/0/9/09fe818e-6dbc-4100-8552-b0393c87b052.jpg
LRW;141824;https://cards.scryfall.io/large/front/4/0/40d2c5b9-cef9-4763-8e65-e3b1418c0ad3.jpg
LRW;139499;https://cards.scryfall.io/large/front/0/f/0fe6051f-6252-4ad1-90ab-d21705a708d1.jpg
LRW;146165;https://cards.scryfall.io/large/front/e/c/eca605c0-6270-4238-bb77-0bbfd7568807.jpg
LRW;139489;https://cards.scryfall.io/large/front/d/c/dc20ef13-e97f-454c-8295-7bb8a7c4e4be.jpg
LRW;146601;https://cards.scryfall.io/large/front/f/5/f5b55fa6-4c94-4ab4-bc30-4fb8b1d3e38f.jpg
LRW;139690;https://cards.scryfall.io/large/front/1/4/14b93784-cbe5-437a-8235-f6864e413b41.jpg
LRW;139495;https://cards.scryfall.io/large/front/9/e/9ef45cdc-2e1c-40c7-8978-b09a50f511fb.jpg
LRW;140227;https://cards.scryfall.io/large/front/5/c/5cede0be-1bdd-4392-beaf-b83d0b780eb7.jpg
LRW;139450;https://cards.scryfall.io/large/front/7/a/7ab5fe17-5499-427b-9267-3b3a9676a087.jpg
LRW;145816;https://cards.scryfall.io/large/front/a/a/aa41edf8-88a1-46dd-8315-b0afe7e14b7e.jpg
LRW;146594;https://cards.scryfall.io/large/front/9/2/92adead0-f8b4-4c49-b4ce-d9253980ee03.jpg
LRW;140194;https://cards.scryfall.io/large/front/3/e/3e97f29a-1551-4e75-80e8-2dd31cb6c0db.jpg
LRW;139736;https://cards.scryfall.io/large/front/f/9/f9c411a0-b8dd-4394-852a-a29dbcec953b.jpg
LRW;140217;https://cards.scryfall.io/large/front/a/a/aa21cfc2-9671-4bf3-b922-2f436f284cb1.jpg
LRW;140201;https://cards.scryfall.io/large/front/b/0/b006b169-295d-4ead-8e8e-29a9c3246025.jpg
LRW;140188;https://cards.scryfall.io/large/front/3/2/32c16e1b-f4ce-409f-928a-42c666adac9d.jpg
LRW;140219;https://cards.scryfall.io/large/front/8/0/80b9ea46-ae9b-4729-b206-0ba3ddc7660d.jpg
LRW;143370;https://cards.scryfall.io/large/front/0/c/0c6c69bd-a8bf-4085-85fa-364b8e92b88a.jpg
LRW;140172;https://cards.scryfall.io/large/front/f/b/fb1aefaf-1b96-4c08-a73e-98e401655965.jpg
LRW;140226;https://cards.scryfall.io/large/front/a/0/a08a1377-dede-47c8-8447-c9df125f3b14.jpg
LRW;140229;https://cards.scryfall.io/large/front/f/f/ff6b558b-74a5-497d-8be4-474c375d7ca7.jpg
LRW;140209;https://cards.scryfall.io/large/front/4/1/419fea28-3813-4e65-8b90-6d335fdf0a0b.jpg
LRW;139727;https://cards.scryfall.io/large/front/b/d/bd836fe0-932c-4d5c-9a52-94fc423c3d57.jpg
LRW;140206;https://cards.scryfall.io/large/front/f/d/fdcbf10e-32f2-41c5-a7a2-5f24662892d2.jpg
LRW;139740;https://cards.scryfall.io/large/front/b/2/b20925a3-dd4f-477c-806a-a3ec0fd2e00d.jpg
LRW;139506;https://cards.scryfall.io/large/front/9/7/97377416-35e8-4cf3-be1f-edc2ec3f6eb2.jpg
LRW;140216;https://cards.scryfall.io/large/front/f/b/fbfd3898-cb06-4bb9-9d52-b319e1fa2217.jpg
LRW;139508;https://cards.scryfall.io/large/front/9/b/9be88336-83c7-422d-8826-13ceb8db5534.jpg
LRW;139509;https://cards.scryfall.io/large/front/f/a/fa8b09d0-fbd2-4441-9d87-02450412e0db.jpg
LRW;140166;https://cards.scryfall.io/large/front/e/4/e472d4f5-add4-4de3-8718-31a47a35277c.jpg
LRW;139505;https://cards.scryfall.io/large/front/1/8/18743fd4-2a15-40a2-ac90-e3f0fef07e37.jpg
LRW;143375;https://cards.scryfall.io/large/front/e/0/e0138c42-77ea-45f0-b2ca-cda03f3f50d1.jpg
LRW;139510;https://cards.scryfall.io/large/front/8/e/8ea7b2c0-c641-478f-b8d9-17aa17fa1cbe.jpg
LRW;153454;https://cards.scryfall.io/large/front/2/f/2ff3a82d-e794-4c3b-994d-b28b8eb7eac4.jpg
LRW;153457;https://cards.scryfall.io/large/front/0/9/098685c9-cd85-4279-a3b5-b495485bba35.jpg
LRW;153455;https://cards.scryfall.io/large/front/c/c/cc4bbbb5-4218-4b2a-9ca2-de4d5f5dda19.jpg
LRW;139513;https://cards.scryfall.io/large/front/5/c/5c678643-6640-49e1-a5b0-2954123bcabc.jpg
LRW;139515;https://cards.scryfall.io/large/front/3/8/38234590-812c-4d29-80c1-32b9e1282580.jpg
LRW;153458;https://cards.scryfall.io/large/front/9/e/9e4afa65-7933-4a64-b50f-a9a9f832b112.jpg
LRW;146178;https://cards.scryfall.io/large/front/4/2/4216656e-90e8-45fc-a0f6-0d0d79d0a021.jpg
LRW;141802;https://cards.scryfall.io/large/front/b/5/b5e85acc-ed12-4036-8193-739721c3e178.jpg
LRW;139514;https://cards.scryfall.io/large/front/d/e/dec6abed-8fbb-4d3e-8f89-64ea1b3913db.jpg
LRW;141882;https://cards.scryfall.io/large/front/5/3/539001dc-69f0-42c0-b5c3-37d7b12eb79e.jpg
LRW;141881;https://cards.scryfall.io/large/front/2/e/2e3c2935-84ee-446d-b247-2f574ea84a8f.jpg
LRW;141879;https://cards.scryfall.io/large/front/6/6/6646babe-edd8-4367-ba8f-89af4f859dd8.jpg
LRW;141880;https://cards.scryfall.io/large/front/3/1/31f806c7-0063-4270-b37c-5363c41a7621.jpg
LRW;141883;https://cards.scryfall.io/large/front/a/5/a535790b-d416-4807-bca0-acf6b192101c.jpg
LRW;153456;https://cards.scryfall.io/large/front/c/c/ccec69de-7203-4810-a8ec-8748705ee3a2.jpg
LRW;145798;https://cards.scryfall.io/large/front/9/d/9df6a31a-5c49-4506-b8f8-84c9ab4a2ece.jpg
LRW;143621;https://cards.scryfall.io/large/front/b/8/b8e41010-a7d2-4e78-8f7b-502347f8c47d.jpg
LRW;143630;https://cards.scryfall.io/large/front/6/e/6e5db4d0-61f4-4cc6-89c4-02a2060b556d.jpg
LRW;143622;https://cards.scryfall.io/large/front/6/e/6e6d4bb5-9da7-4d21-9cdc-1732ea61121a.jpg
LRW;143620;https://cards.scryfall.io/large/front/5/b/5bd5900e-100c-44e8-97e9-b0c15379fea1.jpg
LRW;143628;https://cards.scryfall.io/large/front/5/8/5885738f-a51d-418c-b194-0ba8ef6af556.jpg
LRW;143624;https://cards.scryfall.io/large/front/2/4/24ffadeb-cf20-4da9-a140-1fdcc7484c7a.jpg
LRW;143632;https://cards.scryfall.io/large/front/d/7/d714d196-8cbc-4b53-8219-21044a017bce.jpg
LRW;143619;https://cards.scryfall.io/large/front/a/3/a35d9548-f495-43ef-af66-e13a84c1f12a.jpg
LRW;143636;https://cards.scryfall.io/large/front/4/f/4f799604-bbbf-4d57-83c8-13a0eafa974e.jpg
LRW;143634;https://cards.scryfall.io/large/front/8/f/8f9dc477-a3e4-4fc0-af62-c8b8eb68d360.jpg
LRW;143629;https://cards.scryfall.io/large/front/1/e/1e4ad69e-843c-4f33-be2f-711568f8aac7.jpg
LRW;143635;https://cards.scryfall.io/large/front/3/8/38625a65-868f-4cbf-a512-9142f1eddf4a.jpg
LRW;143623;https://cards.scryfall.io/large/front/8/3/83beeef7-2bb5-4c3a-9be4-79a968696d65.jpg
LRW;143627;https://cards.scryfall.io/large/front/3/f/3f0e0823-cbf3-4cf7-8fe1-a032cf33ee66.jpg
LRW;143631;https://cards.scryfall.io/large/front/d/d/dd842290-fd0d-419d-b793-bd84b43f5d9a.jpg
LRW;143626;https://cards.scryfall.io/large/front/b/0/b0eaaad2-5512-46f8-9bdb-84aa3ef0c2ac.jpg
LRW;143618;https://cards.scryfall.io/large/front/6/d/6d3a661e-d890-4211-bc9c-8266001ebfba.jpg
LRW;143625;https://cards.scryfall.io/large/front/0/8/081c1f03-3251-42dc-b356-3454ebdabc2e.jpg
LRW;143617;https://cards.scryfall.io/large/front/5/f/5f608a10-6bd4-4579-a08a-f7e2da383794.jpg
LRW;143633;https://cards.scryfall.io/large/front/7/1/7104a533-42df-4430-87dc-e0adeb7f2320.jpg
LTC;-999905;https://cards.scryfall.io/large/front/6/3/63455c28-3e53-45b1-8d0b-a5045dab1fb9.jpg
LTC;620740t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;620335t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;636421t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;620702t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;620298t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;636381t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;620750t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;636434t;https://cards.scryfall.io/large/front/d/b/dbab4309-daca-42d9-ad0b-0457717c4503.jpg
LTC;620740t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;620335t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;636421t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;620702t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;620298t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;636381t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;620750t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;636434t;https://cards.scryfall.io/large/front/f/6/f6df0025-8f6a-43e1-8f07-36f18da3a485.jpg
LTC;620705t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620300t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;636384t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620749t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620343t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;636433t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620666t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620257t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;636440t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620634t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620258t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;636441t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620756t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620348t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;636443t;https://cards.scryfall.io/large/front/2/f/2f8b43e8-dd89-452e-b572-8559e19fdea2.jpg
LTC;620705t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620300t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;636384t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620749t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620343t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;636433t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620666t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620257t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;636440t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620634t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620258t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;636441t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620756t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620348t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;636443t;https://cards.scryfall.io/large/front/d/b/db598f33-2ff9-4e0b-a067-05fecc03435f.jpg
LTC;620741t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620336t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636422t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620697t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620293t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636376t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;621356t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620703t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636382t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;621363t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620751t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620344t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636435t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620714t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620309t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636393t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620665t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620256t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636439t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;621381t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;621372t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620759t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620351t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;636446t;https://cards.scryfall.io/large/front/6/1/61f04cd9-63ef-4dda-948a-0be76628900c.jpg
LTC;620741t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620336t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636422t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620697t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620293t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636376t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;621356t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620703t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636382t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;621363t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620751t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620344t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636435t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620714t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620309t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636393t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620665t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620256t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636439t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;621381t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;621372t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620759t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620351t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;636446t;https://cards.scryfall.io/large/front/b/f/bfcff41e-b6ff-4ddd-bcb6-8943f7d88aef.jpg
LTC;620741t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620336t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636422t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620697t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620293t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636376t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;621356t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620703t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636382t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;621363t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620751t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620344t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636435t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620714t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620309t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636393t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620665t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620256t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636439t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;621381t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;621372t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620759t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620351t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;636446t;https://cards.scryfall.io/large/front/e/4/e4b7e3b5-2f3c-4eb7-abc9-322a049a9e1a.jpg
LTC;620717t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620312t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;636396t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620739t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620334t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;636420t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620718t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620313t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;636397t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;621366t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;621337t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
LTC;620755t;https://cards.scryfall.io/large/front/4/6/46a2c363-c879-4c36-b08a-dd57e3da19ae.jpg
